request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,selected_query,correctness,notes
EFFKGQA0427,Compare cancellation participant counts by response type.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,3,,"[{""participantCount"": ""5"", ""responseType"": ""Decrease""}, {""participantCount"": ""5"", ""responseType"": ""Increase""}, {""participantCount"": ""5"", ""responseType"": ""Stable""}]",SELECT ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . } GROUP BY ?responseType ORDER BY ?responseType,,
EFFKGQA0428,Show the average future demand change for every vehicle type.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0429,"For future demand, show the result by region.",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0430,"For the survey data, give me current demand grouped by quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel ?demand WHERE { ?root a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry . ?entry survey:forTimePeriod ?quarter ; survey:percentageChange ?demand . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } ORDER BY ?quarterLabel",,
EFFKGQA0431,"Using the True Demand KG, show the average future demand change for every technology category?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}]","SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0432,Which vehicle type has the highest forecast vehicle sales?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalSales) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold ; survey:isForecastData true . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalSales) LIMIT 1",,
EFFKGQA0433,Please show regional demand by region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}]","SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0434,Compare sales volume across vehicle type.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (AVG(?unitsSold) AS ?avgSales) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgSales)",,
EFFKGQA0435,What is the total number of forecast vehicle sales for each time period?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,2,,"[{""dataType"": ""actual"", ""observationCount"": ""21811""}, {""dataType"": ""forecast"", ""observationCount"": ""73048""}]","SELECT ?dataType (COUNT(?obs) AS ?observationCount) WHERE { ?obs a survey:VehicleSalesObservation . OPTIONAL { ?obs survey:isActualData ?actual . } OPTIONAL { ?obs survey:isForecastData ?forecast . } BIND(IF(BOUND(?actual) && ?actual = true, 'actual', IF(BOUND(?forecast) && ?forecast = true, 'forecast', 'unknown')) AS ?dataType) } GROUP BY ?dataType ORDER BY ?dataType",,
EFFKGQA0436,Return cancellation participant counts grouped by response type.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""participants"": ""1"", ""responseType"": ""Decrease"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participants"": ""2"", ""responseType"": ""Increase"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participants"": ""0"", ""responseType"": ""Stable"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}]","SELECT ?technologyCategory ?responseType ?participants WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?tech ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?technologyCategory) } ORDER BY ?technologyCategory ?responseType",,
EFFKGQA0437,Please analyze future demand change per region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0438,Show sales volume by time period.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,2,,"[{""timePeriodLabel"": ""2023"", ""totalSales"": ""107593.510433861375""}, {""timePeriodLabel"": ""2024"", ""totalSales"": ""98059.485708469718""}]","SELECT ?timePeriodLabel (SUM(?yearlySales) AS ?totalSales) WHERE { ?ysd a survey:YearlySalesData ; survey:forYear ?timePeriod ; survey:yearlySales ?yearlySales . BIND(REPLACE(STR(?timePeriod), '^.*/', '') AS ?timePeriodLabel) } GROUP BY ?timePeriodLabel ORDER BY ?timePeriodLabel",,
EFFKGQA0439,Please give me future demand change grouped by quarter?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""13.012777777777777777777778"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""10.57695652173913047826087"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""22.595217391304347826086957"", ""quarterLabel"": ""Q2 2025""}]",SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0440,Return a breakdown of semiconductor current demand by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0441,Return vehicles sold grouped by vehicle type.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (COUNT(?obs) AS ?observationCount) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?veh . BIND(REPLACE(STR(?veh), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType",,
EFFKGQA0442,Summarize autonomous driving development by year.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""year"": ""2027""}]",SELECT ?year (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasYear ?year ; survey:hasPercentage ?pct . } GROUP BY ?year ORDER BY ?year,,
EFFKGQA0443,Return the future demand analysis by region.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0444,Give me Tier1 current demand grouped by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0445,Compare sales volume across month.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}]","SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0446,Please return the future demand analysis by vehicle type?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0447,Return a breakdown of current demand by vehicle type.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?demand) AS ?totalDemand) WHERE { ?entry a survey:CurrentDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:currentDemand ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalDemand)",,
EFFKGQA0448,Return cancellation participant counts grouped by technology category.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,10,0,,,SELECT ?technologyCategoryName (SUM(?participantCount) AS ?sumParticipants) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?techCat ; survey:participantCount ?participantCount . ?techCat survey:technologyCategoryName ?technologyCategoryName . } GROUP BY ?technologyCategoryName,,
EFFKGQA0449,"Using the True Demand KG, return a breakdown of semiconductor current demand by vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType ?demand WHERE { ?root a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Semiconductor_Survey ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:currentDemand ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } ORDER BY DESC(?demand)",,
EFFKGQA0450,Summarize cancellation participant counts across technology category.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,11,3,,"[{""sumParticipants"": ""3"", ""techLabel"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""sumParticipants"": ""3"", ""techLabel"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}, {""sumParticipants"": ""3"", ""techLabel"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}]","SELECT ?techLabel (SUM(?participants) AS ?sumParticipants) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?tech ; survey:participantCount ?participants . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?techLabel) } GROUP BY ?techLabel",,
EFFKGQA0451,Summarize vehicle sales units over vehicle type.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalUnits) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType",,
EFFKGQA0452,Show future demand percentage changes by technology category.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}]","SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0453,"For the survey data, give me Tier1 current demand grouped by vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (COUNT(?entry) AS ?entryCount) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry ; survey:hasSurveyOrigin survey:Tier1_Survey . ?entry a survey:CurrentDemandAnalysis ; survey:analyzesVehicleType ?vehicle . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0454,"Using the True Demand KG, give me Tier1 current demand grouped by quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,SELECT ?quarter (SUM(?unitsSold) AS ?totalDemand) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?demandForRegion . ?demandForRegion a survey:DemandForRegion ; survey:forTimePeriod ?quarter ; survey:totalDemand ?unitsSold . } GROUP BY ?quarter ORDER BY ?quarter,,
EFFKGQA0455,Summarize semiconductor shortage responses across shortage status.,shortage,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,2,,"[{""companyCount"": ""1"", ""shortageStatus"": ""no""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes""}]","SELECT ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . ?origin a survey:Semiconductor_Survey . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?shortageStatus ORDER BY ?shortageStatus",,
EFFKGQA0456,How does OEM current demand vary by quarter?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel ?pctChange WHERE { survey:OEMCurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry ; survey:hasSurveyOrigin survey:OEM_Survey . ?entry a survey:CurrentDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pctChange . ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } ORDER BY ?quarterLabel",,
EFFKGQA0457,Compare self-driving development across SAE level.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}]","SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",,
EFFKGQA0458,What is the total number of vehicles sold for each time period?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,3,,"[{""totalSold"": ""8352048"", ""tpLabel"": ""time_Mar_2026""}, {""totalSold"": ""7678947"", ""tpLabel"": ""time_Jun_2023""}, {""totalSold"": ""7529073"", ""tpLabel"": ""time_Jun_2024""}]","SELECT ?tpLabel (SUM(?unitsSold) AS ?totalSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?tp ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?tp), '^.*/', '') AS ?tpLabel) } GROUP BY ?tpLabel",,
EFFKGQA0459,"Using the True Demand KG, give me OEM current demand grouped by vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?demand) AS ?totalDemand) WHERE { survey:OEMCurrentDemand survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:OEM_Survey ; survey:analyzesVehicleType ?vehicle ; survey:currentDemand ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalDemand)",,
EFFKGQA0460,How does OEM current demand vary by region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""77885298.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0461,Use the graph to show OEM current demand by survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0462,Count order cancellation for each technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}]","SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0463,What is the average SAE level development for each year?,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""22.0"", ""saeLevel"": ""SAE_Level_1"", ""year"": ""2025""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1"", ""year"": ""2026""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_1"", ""year"": ""2027""}]","SELECT ?saeLevel ?year (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasYear ?year ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ?year ORDER BY ?saeLevel ?year",,
EFFKGQA0464,What is the total semiconductor current demand for each region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""20.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0465,Summarize inventory development across component.,inventory,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}]",SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,,
EFFKGQA0466,"From the graph, what does future demand look like for each vehicle type?",future_demand,direct_capability,llm_ranking,llm_ranking,validated_retrieval,1,5,1,,"[{""avgFutureChange"": ""4.74375"", ""vehicleType"": ""BEV""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgFutureChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgFutureChange) LIMIT 1",,
EFFKGQA0467,Summarize semiconductor current demand per vehicle type.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?demand) AS ?totalDemand) WHERE { ?entry a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Semiconductor_Survey ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?demand . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0468,Which survey group has the highest autonomous driving percentage?,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,SELECT ?surveyType (MAX(?percentage) AS ?maxPercentage) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?entry a survey:AutonomousDrivingDevelopment ; survey:hasPercentage ?percentage ; survey:hasSurveyOrigin ?origin . ?origin a ?surveyClass . } GROUP BY ?surveyType ORDER BY DESC(?maxPercentage) LIMIT 1,,
EFFKGQA0469,Which month has the highest actual vehicle sales?,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}]","SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0470,Summarize actual vehicle sales over year.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""unitsSold"": ""86125479"", ""year"": ""2023""}]","SELECT ?year (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?label) BIND(REPLACE(STR(?label), ""^.*(20[0-9]{2}).*$"", ""$1"") AS ?year) } GROUP BY ?year ORDER BY ?year",,
