request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
FULLKGQA0913,Could you tell me the count of regions identified in the survey records?,catalog_lookup,,llm_ranking,llm_ranking,infineon,1,5,5,,"[{""regionName"": ""Japan"", ""surveyRecordCount"": ""24""}, {""regionName"": ""Asia Pacific/China"", ""surveyRecordCount"": ""24""}, {""regionName"": ""Americas"", ""surveyRecordCount"": ""24""}, {""regionName"": ""Europe"", ""surveyRecordCount"": ""24""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyRecordCount"": ""24""}]","Answer: The query returned 5 row(s). Results: region name: Japan, survey record count: 24; region name: Asia Pacific/China, survey record count: 24; region name: Americas, survey record count: 24; region name: Europe, survey record count: 24; region name: Asia Pacific/All Other, survey record count: 24.",kept_selected_nonempty,SELECT ?regionName (COUNT(?demandForRegion) AS ?surveyRecordCount) WHERE { ?demandForRegion a survey:DemandForRegion ; survey:inRegion ?region . ?region a survey:Region ; survey:regionName ?regionName . } GROUP BY ?regionName,correct,codex: semantic/domain checks passed
FULLKGQA0914,"For Tier1, what is the aggregate percentage change in current demand across BL1 and BL2?",current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,1,11,1,,"[{""changeBL1"": ""11.04"", ""changeBL2"": ""-9.03"", ""marketSegment"": ""Automotive""}]",Answer: Current-demand BL comparison returned 1 row(s). BL1 for Automotive is 11.04 and BL2 is -9.03; BL1 is higher than BL2 by 20.07.,selected_best_executable_candidate,"SELECT ?marketSegment (SUM(IF(?baseline = ""BL1"", ?pct, 0)) AS ?changeBL1) (SUM(IF(?baseline = ""BL2"", ?pct, 0)) AS ?changeBL2) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN (""BL1"", ""BL2"")) BIND(""Automotive"" AS ?marketSegment) } GROUP BY ?marketSegment",correct,codex: semantic/domain checks passed
FULLKGQA0915,"Provide the sum of future demand for Option1, Option2, and Option3 in Automotive, organized by quarter?",future_demand,,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,correct,codex: semantic/domain checks passed
FULLKGQA0916,"What is the number of inventory records for Tier1 companies that are classified as increase, stable, or decrease?",inventory,,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""entryCount"": ""4"", ""trend"": ""Decrease""}, {""entryCount"": ""4"", ""trend"": ""Increase""}, {""entryCount"": ""4"", ""trend"": ""Stable""}]","Answer: The query returned 3 row(s). Results: trend: Decrease, entry count: 4; trend: Increase, entry count: 4; trend: Stable, entry count: 4.",switched_to_nonempty_candidate,SELECT ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:inventoryTrend ?trend . } GROUP BY ?trend ORDER BY DESC(?entryCount),correct,codex: semantic/domain checks passed
FULLKGQA0917,How many OrderCancellation cases are related to the Semiconductor survey?,order_cancellation,,llm_ranking,llm_ranking,infineon,1,7,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:OrderCancellation ; survey:hasSurveyOrigin survey:Semiconductor_Survey . },correct,codex: semantic/domain checks passed
FULLKGQA0918,Please provide the aggregate OEM demand value for the Americas region?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,10,1,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}]","Answer: Regional demand returned 1 grouped row(s). Groups: region name: Americas, total demand: 67744458.0.",selected_best_executable_candidate,"SELECT ?regionName (SUM(?units) AS ?totalDemand) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:totalDemand ?units . ?o a survey:OEM_Survey . ?r survey:regionName ?regionName . FILTER(?regionName = ""Americas"") } GROUP BY ?regionName",correct,codex: semantic/domain checks passed
FULLKGQA0919,Which companies have disclosed a semiconductor shortage in their survey feedback?,shortage,,llm_ranking,llm_ranking,infineon,1,5,2,,"[{""companyName"": ""Company1_semi""}, {""companyName"": ""Company2_semi""}]",Answer: The query returned 2 row(s). Results: company name: Company1_semi; company name: Company2_semi.,kept_selected_nonempty,SELECT ?companyName WHERE { ?Company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?Shortage ; survey:companyName ?companyName . ?origin a survey:Semiconductor_Survey . FILTER(?Shortage = true) } ORDER BY ?companyName,correct,codex: semantic/domain checks passed
FULLKGQA0920,Identify the month with the greatest number of forecasted vehicle sales?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,36,,"[{""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}, {""monthLabel"": ""Apr 2026"", ""unitsSold"": ""7009380""}, {""monthLabel"": ""Aug 2024"", ""unitsSold"": ""6837967""}, {""monthLabel"": ""Aug 2025"", ""unitsSold"": ""6966169""}, {""monthLabel"": ""Aug 2026"", ""unitsSold"": ""6967132""}, {""monthLabel"": ""Dec 2024"", ""unitsSold"": ""8544327""}, {""monthLabel"": ""Dec 2025"", ""unitsSold"": ""8455087""}, {""monthLabel"": ""Dec 2026"", ""unitsSold"": ""8482982""}, {""monthLabel"": ""Feb 2024"", ""unitsSold"": ""5986188""}, {""monthLabel"": ""Feb 2025"", ""unitsSold"": ""6549728""}, {""monthLabel"": ""Feb 2026"", ""unitsSold"": ""6604305""}, {""monthLabel"": ""Jan 2024"", ""unitsSold"": ""6599305""}, {""monthLabel"": ""Jan ...","Answer: Vehicle-sales results returned 36 grouped row(s). First groups: month label: Apr 2024, units sold: 6818720; month label: Apr 2025, units sold: 7260983; month label: Apr 2026, units sold: 7009380; month label: Aug 2024, units sold: 6837967; month label: Aug 2025, units sold: 6966169; month label: Aug 2026, units sold: 6967132; month label: Dec 2024, units sold: 8544327; month label: Dec 2025, units sold: 8455087; month label: Dec 2026, units sold: 8482982; month label: Feb 2024, units sold: 5986188; month label: Feb 2025, units sold: 6549728; month label: Feb 2026, units sold: 6604305.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isForecastData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,codex: semantic/domain checks passed
FULLKGQA0921,What is the count of SAE levels that appear in the data?,autonomous_driving,,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""SAE_Level_4""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""SAE_Level_5""}]","Answer: The query returned 5 row(s). Results: sae level: SAE_Level_1, avg percentage: 42.0; sae level: SAE_Level_2, avg percentage: 52.0; sae level: SAE_Level_3, avg percentage: 62.0; sae level: SAE_Level_4, avg percentage: 72.0; sae level: SAE_Level_5, avg percentage: 82.0.",,"SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",correct,codex: semantic/domain checks passed
FULLKGQA0922,"Per Tier1 company, how many active component share categories are assigned to them?",catalog_lookup,,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""activeCategories"": ""3"", ""companyName"": ""Company1_tier1""}, {""activeCategories"": ""3"", ""companyName"": ""Company2_tier1""}, {""activeCategories"": ""3"", ""companyName"": ""Company3_tier1""}]","Answer: The query returned 3 row(s). Results: company name: Company1_tier1, active categories: 3; company name: Company2_tier1, active categories: 3; company name: Company3_tier1, active categories: 3.",switched_to_nonempty_candidate,SELECT ?companyName (COUNT(?share) AS ?activeCategories) WHERE { ?share a survey:ComponentShare ; survey:forCompany ?company ; survey:isActiveInCategory true . ?company survey:companyName ?companyName . } GROUP BY ?companyName ORDER BY DESC(?activeCategories),correct,codex: semantic/domain checks passed
FULLKGQA0923,What is the overall Tier1 current demand percentage change when subtracting BL2 from BL1?,current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,1,11,2,,"[{""baseline"": ""BL1"", ""totalChange"": ""11.04""}, {""baseline"": ""BL2"", ""totalChange"": ""-9.03""}]","Answer: Current-demand BL comparison returned 2 row(s). BL1 total change is 11.04, BL2 is -9.03; BL1 is higher than BL2 by 20.07.",kept_selected_nonempty,"SELECT ?baseline (SUM(?pct) AS ?totalChange) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN ('BL1','BL2')) } GROUP BY ?baseline ORDER BY ?baseline",correct,codex: semantic/domain checks passed
FULLKGQA0924,What is the total number of FutureDemandAnalysis records associated with Semiconductor surveys?,future_demand,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""total"": ""3""}]",Answer: The result is 3.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?total) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:hasSurveyOrigin survey:Semiconductor_Survey . },correct,codex: total/sum requested but no summable measure detected | codex-review: COUNT is valid for total-count request
FULLKGQA0925,Which combination of semiconductor technology category and inventory trend is most prevalent in the dataset?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Stable""}, {""entryCount"": ""2"", ""technologyCategory""...","Answer: The query returned 9 grouped row(s). The highest returned entry count is for technology category: lte 7nm, trend: Increase with 2.",,"SELECT ?technologyCategory ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Semi ; survey:forTechnologyCategory ?technology ; survey:hasInventoryTrend ?trend . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ?trend ORDER BY ?technologyCategory ?trend",correct,codex: semantic/domain checks passed
FULLKGQA0926,Which order cancellation response type accounts for the largest participant total?,order_cancellation,,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""5"", ""responseType"": ""Decrease""}, {""participantCount"": ""5"", ""responseType"": ""Increase""}, {""participantCount"": ""5"", ""responseType"": ""Stable""}]",Answer: Order-cancellation results returned 3 row(s). The largest returned participant count is Decrease with 5.,,SELECT ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . } GROUP BY ?responseType ORDER BY ?responseType,correct,codex: semantic/domain checks passed
FULLKGQA0927,How does the average demand percentage for the Tier1 survey change from quarter to quarter?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,10,24,,"[{""avgChange"": ""-0.83"", ""quarterLabel"": ""time_Current_Quarter"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""-1.66"", ""quarterLabel"": ""time_Q1_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""1.68"", ""quarterLabel"": ""time_Q2_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.24"", ""quarterLabel"": ""time_Q2_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""-8.17"", ""quarterLabel"": ""time_Q3_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.07"", ""quarterLabel"": ""time_Q3_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""8.02"", ""quarterLabel"": ""time_Q4_2025"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""4.69"", ""quarterLabel"": ""time_Q4_2026"", ""vehicleType"": ""BEHV""}, {""avgChange"": ""6.67"", ""quarterLabel"": ""time_Current_Quarter"",...",Answer: Future-demand results returned 24 grouped row(s). The highest average future-demand percentage change is BEV in time Q2 2025 with 15.63. The lowest is BEV in time Q3 2025 with -17.84.,switched_to_nonempty_candidate,"SELECT ?vehicleType ?quarterLabel (AVG(?pct) AS ?avgChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?vehicleType ?quarterLabel ORDER BY ?vehicleType ?quarterLabel",incorrect,codex: wrong domain: regional demand not queried
FULLKGQA0928,How many Tier1 companies are there that have not reported any semiconductor shortages?,shortage,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""Count"": ""1"", ""ShortageStatus"": ""no""}]","Answer: The query returned 1 row(s). Results: shortage status: no, count: 1.",kept_selected_nonempty,"SELECT ?ShortageStatus (COUNT(?Company) AS ?Count) WHERE { ?Company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?Shortage . ?origin a survey:Tier1_Survey . BIND(IF(?Shortage = true, ""yes"", ""no"") AS ?ShortageStatus) } GROUP BY ?ShortageStatus HAVING(?ShortageStatus = ""no"")",incorrect,codex: missing Semiconductor shortage scope
FULLKGQA0929,How many vehicle units are projected to be sold per month according to the forecast data?,vehicle_sales,,llm_ranking,llm_ranking,validated_retrieval,1,5,48,,"[{""actualUnits"": ""6425650"", ""forecastUnits"": ""0"", ""monthLabel"": ""time_Apr_2023""}, {""actualUnits"": ""0"", ""forecastUnits"": ""6818720"", ""monthLabel"": ""time_Apr_2024""}, {""actualUnits"": ""0"", ""forecastUnits"": ""7260983"", ""monthLabel"": ""time_Apr_2025""}, {""actualUnits"": ""0"", ""forecastUnits"": ""7009380"", ""monthLabel"": ""time_Apr_2026""}, {""actualUnits"": ""7057393"", ""forecastUnits"": ""0"", ""monthLabel"": ""time_Aug_2023""}, {""actualUnits"": ""0"", ""forecastUnits"": ""6837967"", ""monthLabel"": ""time_Aug_2024""}, {""actualUnits"": ""0"", ""forecastUnits"": ""6966169"", ""monthLabel"": ""time_Aug_2025""}, {""actualUnits"": ""0"", ""forecastUnits"": ""6967132"", ""monthLabel"": ""time_Aug_2026""}, {""actualUnits"": ""8093262"", ""forecastUnits"": ""0"",...","Answer: The query returned 48 row(s). First results: month label: time_Apr_2023, actual units: 6425650, forecast units: 0; month label: time_Apr_2024, actual units: 0, forecast units: 6818720; month label: time_Apr_2025, actual units: 0, forecast units: 7260983; month label: time_Apr_2026, actual units: 0, forecast units: 7009380; month label: time_Aug_2023, actual units: 7057393, forecast units: 0; month label: time_Aug_2024, actual units: 0, forecast units: 6837967; month label: time_Aug_2025, actual units: 0, forecast units: 6966169; month label: time_Aug_2026, actual units: 0, forecast units: 6967132.",selected_best_executable_candidate,"SELECT ?monthLabel (SUM(?actualPart) AS ?actualUnits) (SUM(?forecastPart) AS ?forecastUnits) WHERE { { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . BIND(?units AS ?actualPart) BIND(0 AS ?forecastPart) } UNION { ?obs a survey:VehicleSalesObservation ; survey:isForecastData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . BIND(0 AS ?actualPart) BIND(?units AS ?forecastPart) } BIND(REPLACE(STR(?month), '^.*/', '') AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,codex: semantic/domain checks passed
FULLKGQA0930,How many AutonomousDrivingDevelopment items are present?,autonomous_driving,,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?oem) AS ?count) WHERE { ?oem a survey:AutonomousDrivingDevelopment_OEM . },correct,codex: semantic/domain checks passed
FULLKGQA0931,What technology category names are present in the catalog?,catalog_lookup,,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""technologyCategory"": ""10-16 nm""}, {""technologyCategory"": ""180-500 nm""}, {""technologyCategory"": ""2-7 nm""}, {""technologyCategory"": ""28-45 nm""}, {""technologyCategory"": ""55-150 nm""}]",Answer: The query returned 5 row(s). Results: technology category: 10-16 nm; technology category: 180-500 nm; technology category: 2-7 nm; technology category: 28-45 nm; technology category: 55-150 nm.,,"SELECT DISTINCT ?technologyCategory WHERE { ?technology a survey:TechnologyCategory . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } ORDER BY ?technologyCategory",correct,codex: semantic/domain checks passed
FULLKGQA0932,"How much does Tier1's current demand increase or decrease when moving from BL2 to BL1, considering the total across all items?",current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,1,10,1,,"[{""changeBL1"": ""11.04"", ""changeBL2"": ""-9.03"", ""marketSegment"": ""Automotive""}]",Answer: Current-demand BL comparison returned 1 row(s). BL1 for Automotive is 11.04 and BL2 is -9.03; BL1 is higher than BL2 by 20.07.,kept_selected_nonempty,"SELECT ?marketSegment (SUM(IF(?baseline = ""BL1"", ?pct, 0)) AS ?changeBL1) (SUM(IF(?baseline = ""BL2"", ?pct, 0)) AS ?changeBL2) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN (""BL1"", ""BL2"")) BIND(""Automotive"" AS ?marketSegment) } GROUP BY ?marketSegment",correct,codex: semantic/domain checks passed
FULLKGQA0933,"For technology categories, which one reports the highest average percentage change in predicted future demand?",future_demand,,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]",Answer: The query returned 5 grouped row(s). The highest returned avg percentage change is for technology category: TechCategory 180nm or greater with 36.12.,,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",correct,codex: semantic/domain checks passed
FULLKGQA0934,"What is the total inventory for EV, non-EV, and mixed component categories?",inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_both"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""3"", ""trend"": ""S...","Answer: The query returned 9 row(s). First results: component: Component_EV, trend: Decrease, participant total: 1; component: Component_EV, trend: Increase, participant total: 1; component: Component_EV, trend: Stable, participant total: 3; component: Component_both, trend: Decrease, participant total: 1; component: Component_both, trend: Increase, participant total: 1; component: Component_both, trend: Stable, participant total: 3; component: Component_non_EV, trend: Decrease, participant total: 1; component: Component_non_EV, trend: Increase, participant total: 1.",,SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,correct,codex: semantic/domain checks passed
FULLKGQA0935,How many OrderCancellation actions are associated with the Semiconductor survey?,order_cancellation,,llm_ranking,llm_ranking,infineon,1,7,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:OrderCancellation ; survey:hasSurveyOrigin survey:Semiconductor_Survey . },correct,codex: semantic/domain checks passed
FULLKGQA0936,"For each quarter, what is the number of demand records reported in every survey type?",regional_demand,,llm_ranking,llm_ranking,infineon,1,5,21,,"[{""count"": ""5"", ""quarterLabel"": ""Quarter_Q1_2026"", ""surveyType"": ""OEM""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q1_2026"", ""surveyType"": ""Semiconductor""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q1_2026"", ""surveyType"": ""Tier1""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2025"", ""surveyType"": ""OEM""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2025"", ""surveyType"": ""Semiconductor""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2025"", ""surveyType"": ""Tier1""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2026"", ""surveyType"": ""OEM""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2026"", ""surveyType"": ""Semiconductor""}, {""count"": ""5"", ""quarterLabel"": ""Quarter_Q2_2026"", ""surveyType"": ""Tier1""}, {""count"": ""5...","Answer: The query returned 21 row(s). First results: quarter label: Quarter_Q1_2026, survey type: OEM, count: 5; quarter label: Quarter_Q1_2026, survey type: Semiconductor, count: 5; quarter label: Quarter_Q1_2026, survey type: Tier1, count: 5; quarter label: Quarter_Q2_2025, survey type: OEM, count: 5; quarter label: Quarter_Q2_2025, survey type: Semiconductor, count: 5; quarter label: Quarter_Q2_2025, survey type: Tier1, count: 5; quarter label: Quarter_Q2_2026, survey type: OEM, count: 5; quarter label: Quarter_Q2_2026, survey type: Semiconductor, count: 5.",kept_selected_nonempty,"SELECT ?quarterLabel ?surveyType (COUNT(?demand) AS ?count) WHERE { ?demand a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:quarter ?quarter . VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?origin a ?surveyClass . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ?surveyType ORDER BY ?quarterLabel ?surveyType",correct,codex: semantic/domain checks passed
FULLKGQA0937,How does the number of semiconductor companies facing shortages compare to those not affected?,shortage,,llm_ranking,llm_ranking,validated_retrieval,1,6,1,,"[{""count"": ""2""}]",Answer: The result is 2.,kept_selected_nonempty,SELECT (COUNT(?c) AS ?count) WHERE { ?c a survey:Company ; survey:hasSurveyOrigin ?o ; survey:reportsShortage ?flag . ?o a survey:Semiconductor_Survey . FILTER(?flag = true) },correct,codex: semantic/domain checks passed
FULLKGQA0938,What is the overall sum of forecast vehicle sales units captured in the data?,vehicle_sales,,llm_ranking,llm_ranking,validated_retrieval,1,5,2,,"[{""dataType"": ""actual"", ""observationCount"": ""21811""}, {""dataType"": ""forecast"", ""observationCount"": ""73048""}]","Answer: The query returned 2 row(s). Results: data type: actual, observation count: 21811; data type: forecast, observation count: 73048.",selected_best_executable_candidate,"SELECT ?dataType (COUNT(?obs) AS ?observationCount) WHERE { ?obs a survey:VehicleSalesObservation . OPTIONAL { ?obs survey:isActualData ?actual . } OPTIONAL { ?obs survey:isForecastData ?forecast . } BIND(IF(BOUND(?actual) && ?actual = true, 'actual', IF(BOUND(?forecast) && ?forecast = true, 'forecast', 'unknown')) AS ?dataType) } GROUP BY ?dataType ORDER BY ?dataType",incorrect,codex: total/sum requested but no summable measure detected; missing forecast-sales filter; vehicle-sales units requested but unitsSold missing
